Date,Diffused radiation (W/m^2),Global radiation (W/m^2),Relative humidity (%),Temperature (°C),Maximum temperature (°C),Minimum temperature (°C),Rainfall (mm),day,month,year
2016-10-12,70.17361111111111,184.22222222222223,77.28472222222223,23.15,26.6,19.7,0.0,12,10,2016
2016-10-13,34.27777777777778,203.67361111111111,56.65277777777778,26.700000000000003,32.7,20.7,0.0,13,10,2016
2016-10-14,31.194444444444443,203.80555555555554,54.229166666666664,27.1,31.3,22.9,0.0,14,10,2016
2016-10-15,40.3125,199.75694444444446,79.16666666666667,24.25,27.2,21.3,0.0,15,10,2016
2016-10-16,29.833333333333332,200.78472222222223,63.826388888888886,23.1,28.0,18.2,0.0,16,10,2016
2016-10-17,31.77777777777778,198.50694444444446,70.94444444444444,23.4,25.8,21.0,0.0,17,10,2016
2016-10-18,49.74305555555556,175.25,71.19444444444444,22.55,25.8,19.3,0.0,18,10,2016
2016-10-19,30.07638888888889,198.48611111111111,64.20833333333333,23.0,26.1,19.9,0.0,19,10,2016
2016-10-20,22.930555555555557,200.40972222222223,68.6875,21.450000000000003,25.1,17.8,0.0,20,10,2016
2016-10-21,59.145833333333336,167.84722222222223,71.34027777777777,21.55,24.5,18.6,0.0,21,10,2016
2016-10-22,36.854166666666664,176.14583333333334,63.81944444444444,22.450000000000003,25.8,19.1,0.0,22,10,2016
2016-10-23,47.232394366197184,153.44366197183098,67.97887323943662,21.65,24.9,18.4,0.0,23,10,2016
2016-10-24,36.31944444444444,180.49305555555554,73.67361111111111,21.9,25.0,18.8,0.0,24,10,2016
2016-10-25,35.423611111111114,180.03472222222223,75.83333333333333,21.9,24.6,19.2,0.0,25,10,2016
2016-10-26,27.36111111111111,179.56944444444446,69.25694444444444,22.65,25.3,20.0,0.0,26,10,2016
2016-10-27,55.791666666666664,145.78472222222223,46.951388888888886,24.25,28.9,19.6,0.0,27,10,2016
2016-10-28,35.638888888888886,172.54861111111111,54.49305555555556,25.549999999999997,29.4,21.7,0.0,28,10,2016
2016-10-29,33.076388888888886,171.10416666666666,62.69444444444444,24.1,28.4,19.8,0.0,29,10,2016
2016-10-30,60.763888888888886,174.90277777777777,80.5625,22.200000000000003,25.3,19.1,0.0,30,10,2016
2016-10-31,64.7132867132867,138.2027972027972,75.78321678321679,22.55,25.3,19.8,5.1,31,10,2016
2016-11-01,54.84027777777778,94.25694444444444,71.35416666666667,20.8,22.8,18.8,0.6,1,11,2016
2016-11-02,39.94444444444444,137.95138888888889,55.520833333333336,17.7,20.4,15.0,0.0,2,11,2016
2016-11-03,33.19444444444444,167.82638888888889,47.888888888888886,18.75,24.0,13.5,0.0,3,11,2016
2016-11-04,43.923611111111114,152.94444444444446,59.201388888888886,19.85,23.2,16.5,0.0,4,11,2016
2016-11-05,41.048611111111114,140.9375,69.09027777777777,18.45,21.2,15.7,0.0,5,11,2016
2016-11-06,24.4375,153.26388888888889,66.43055555555556,18.65,22.2,15.1,0.0,6,11,2016
2016-11-07,50.22222222222222,148.73611111111111,68.86111111111111,18.55,22.6,14.5,0.0,7,11,2016
2016-11-08,21.15277777777778,162.80555555555554,54.791666666666664,20.7,26.0,15.4,0.0,8,11,2016
2016-11-09,28.70138888888889,162.99305555555554,22.375,23.85,29.6,18.1,0.0,9,11,2016
2016-11-10,64.5,121.91666666666667,46.763888888888886,23.4,27.2,19.6,0.0,10,11,2016
2016-11-11,64.30555555555556,111.875,83.90277777777777,19.9,22.0,17.8,0.0,11,11,2016
2016-11-12,40.173611111111114,141.15972222222223,74.21527777777777,19.95,23.9,16.0,0.0,12,11,2016
2016-11-13,68.46527777777777,103.45833333333333,85.05555555555556,19.950000000000003,22.1,17.8,0.0,13,11,2016
2016-11-14,40.125,142.88888888888889,79.95833333333333,19.85,22.1,17.6,0.0,14,11,2016
2016-11-15,50.861111111111114,109.16666666666667,78.29861111111111,20.049999999999997,21.7,18.4,0.0,15,11,2016
2016-11-16,58.423611111111114,112.04166666666667,65.30555555555556,19.549999999999997,21.4,17.7,0.0,16,11,2016
2016-11-17,60.50694444444444,117.68055555555556,59.791666666666664,17.6,20.2,15.0,0.0,17,11,2016
2016-11-18,29.54861111111111,145.85416666666666,55.763888888888886,17.85,22.5,13.2,0.0,18,11,2016
2016-11-19,49.15972222222222,113.60416666666667,31.6875,20.549999999999997,23.2,17.9,0.0,19,11,2016
2016-11-20,41.34027777777778,136.85416666666666,27.57638888888889,21.8,25.1,18.5,0.0,20,11,2016
2016-11-21,25.958333333333332,142.40972222222223,15.86111111111111,20.65,23.6,17.7,0.0,21,11,2016
2016-11-22,33.229166666666664,136.84722222222223,16.083333333333332,18.95,21.9,16.0,0.0,22,11,2016
2016-11-23,30.59027777777778,133.90972222222223,14.152777777777779,16.7,19.0,14.4,0.0,23,11,2016
2016-11-24,22.006944444444443,147.61805555555554,9.63888888888889,15.549999999999999,18.9,12.2,0.0,24,11,2016
2016-11-25,28.1875,147.81944444444446,8.506944444444445,13.4,17.1,9.7,0.0,25,11,2016
2016-11-26,16.67361111111111,152.27083333333334,9.01388888888889,13.9,18.1,9.7,0.0,26,11,2016
2016-11-27,22.243055555555557,144.875,11.409722222222221,15.899999999999999,19.7,12.1,0.0,27,11,2016
2016-11-28,24.305555555555557,138.82638888888889,27.07638888888889,17.2,21.8,12.6,0.0,28,11,2016
2016-11-29,59.22222222222222,77.79861111111111,43.22222222222222,17.75,21.0,14.5,0.2,29,11,2016
2016-11-30,50.541666666666664,64.95833333333333,54.5625,18.15,21.8,14.5,9.2,30,11,2016
2016-12-01,27.569444444444443,30.22222222222222,82.97916666666667,14.5,17.6,11.4,42.1,1,12,2016
2016-12-02,48.6875,72.29861111111111,66.125,14.049999999999999,16.4,11.7,0.8,2,12,2016
2016-12-03,28.47222222222222,30.84722222222222,79.52083333333333,14.0,15.2,12.8,2.4,3,12,2016
2016-12-04,39.604166666666664,110.40277777777777,62.645833333333336,14.9,18.0,11.8,0.0,4,12,2016
2016-12-05,37.583333333333336,121.1875,57.083333333333336,16.5,19.3,13.7,0.0,5,12,2016
2016-12-06,24.27777777777778,127.9375,64.27777777777777,15.45,18.9,12.0,0.0,6,12,2016
2016-12-07,25.305555555555557,128.30555555555554,47.548611111111114,15.5,18.7,12.3,0.0,7,12,2016
2016-12-08,31.29861111111111,61.861111111111114,69.88888888888889,14.299999999999999,17.9,10.7,2.5,8,12,2016
2016-12-09,16.416666666666668,134.57638888888889,59.6875,11.7,14.8,8.6,0.0,9,12,2016
2016-12-10,42.138888888888886,107.42361111111111,64.81944444444444,12.5,16.7,8.3,0.6,10,12,2016
2016-12-11,37.236111111111114,104.35416666666667,75.01388888888889,15.6,18.7,12.5,1.1,11,12,2016
2016-12-12,53.8125,95.0625,71.61805555555556,15.799999999999999,18.9,12.7,35.1,12,12,2016
2016-12-13,33.09722222222222,38.28472222222222,86.73611111111111,13.2,16.9,9.5,60.3,13,12,2016
2016-12-14,45.458333333333336,73.45138888888889,72.33333333333333,11.149999999999999,14.7,7.6,8.5,14,12,2016
2016-12-15,50.8125,97.33333333333333,70.29861111111111,10.65,13.9,7.4,0.8,15,12,2016
2016-12-16,42.53472222222222,45.15972222222222,80.61111111111111,11.75,13.1,10.4,12.2,16,12,2016
2016-12-17,48.875,71.81944444444444,90.76388888888889,11.95,14.1,9.8,2.7,17,12,2016
2016-12-18,45.861111111111114,58.513888888888886,78.77777777777777,11.4,14.3,8.5,1.5,18,12,2016
2016-12-19,49.27777777777778,54.298611111111114,76.97916666666667,8.9,10.8,7.0,2.8,19,12,2016
2016-12-20,19.444444444444443,127.73611111111111,69.71527777777777,9.1,12.7,5.5,0.0,20,12,2016
2016-12-21,50.486111111111114,60.611111111111114,67.76388888888889,10.55,13.0,8.1,0.0,21,12,2016
2016-12-22,52.138888888888886,77.82638888888889,65.79861111111111,11.7,14.4,9.0,0.5,22,12,2016
2016-12-23,30.729166666666668,114.43055555555556,58.52777777777778,12.6,15.5,9.7,0.0,23,12,2016
2016-12-24,47.0,76.54166666666667,75.73611111111111,11.6,15.1,8.1,10.9,24,12,2016
2016-12-25,43.15277777777778,65.4375,85.8125,10.3,12.2,8.4,20.1,25,12,2016
2016-12-26,38.09027777777778,61.11805555555556,83.02083333333333,12.0,14.6,9.4,39.4,26,12,2016
2016-12-27,27.041666666666668,30.520833333333332,86.17361111111111,10.4,13.4,7.4,17.0,27,12,2016
2016-12-28,45.145833333333336,112.83333333333333,80.77777777777777,10.0,13.2,6.8,0.1,28,12,2016
2016-12-29,40.28472222222222,99.97916666666667,70.25694444444444,12.15,15.0,9.3,7.7,29,12,2016
2016-12-30,31.0625,117.05555555555556,62.895833333333336,12.15,15.3,9.0,5.2,30,12,2016
2016-12-31,0.0,0.0,45.0,10.65,12.8,8.5,13.8,31,12,2016
2017-01-01,33.173611111111114,119.33333333333333,78.18055555555556,10.2,14.0,6.4,4.8,1,1,2017
2017-01-02,40.166666666666664,83.28472222222223,78.0625,11.45,14.4,8.5,9.5,2,1,2017
2017-01-03,26.76388888888889,128.83333333333334,75.25,12.0,15.6,8.4,5.9,3,1,2017
2017-01-04,40.74305555555556,98.67361111111111,77.26388888888889,12.0,15.2,8.8,6.9,4,1,2017
2017-01-05,50.28472222222222,113.23611111111111,70.04861111111111,12.8,16.3,9.3,0.1,5,1,2017
2017-01-06,17.333333333333332,139.39583333333334,44.770833333333336,12.75,16.6,8.9,0.0,6,1,2017
2017-01-07,41.875,118.38194444444444,59.263888888888886,13.399999999999999,15.6,11.2,0.0,7,1,2017
2017-01-08,45.979166666666664,80.63194444444444,52.576388888888886,11.8,13.5,10.1,1.4,8,1,2017
2017-01-09,27.38888888888889,28.819444444444443,75.5625,10.05,12.6,7.5,22.1,9,1,2017
2017-01-10,37.895833333333336,125.64583333333333,68.86111111111111,8.65,13.1,4.2,1.4000000000000001,10,1,2017
2017-01-11,26.180555555555557,135.70138888888889,63.81944444444444,11.9,15.4,8.4,0.0,11,1,2017
2017-01-12,34.75694444444444,128.86111111111111,48.43055555555556,13.15,16.6,9.7,1.3,12,1,2017
2017-01-13,48.513888888888886,113.38888888888889,72.64583333333333,13.15,16.0,10.3,1.5,13,1,2017
2017-01-14,32.638888888888886,33.986111111111114,76.91666666666667,10.5,11.7,9.3,11.5,14,1,2017
2017-01-15,38.67132867132867,126.55944055944056,82.72027972027972,12.05,14.7,9.4,9.1,15,1,2017
2017-01-16,28.520833333333332,143.59027777777777,70.25,11.55,14.5,8.6,0.0,16,1,2017
2017-01-17,27.604166666666668,138.20138888888889,54.763888888888886,14.350000000000001,18.1,10.6,0.0,17,1,2017
2017-01-18,34.47222222222222,125.59722222222223,62.263888888888886,15.600000000000001,18.8,12.4,0.0,18,1,2017
2017-01-19,44.59722222222222,119.40277777777777,80.51388888888889,13.55,15.7,11.4,0.0,19,1,2017
2017-01-20,31.15972222222222,120.10416666666667,76.52083333333333,12.8,16.0,9.6,0.0,20,1,2017
2017-01-21,47.59027777777778,116.85416666666667,71.20833333333333,13.55,15.8,11.3,1.1,21,1,2017
2017-01-22,23.743055555555557,148.07638888888889,63.326388888888886,11.399999999999999,14.6,8.2,0.0,22,1,2017
2017-01-23,19.09722222222222,156.20833333333334,48.354166666666664,11.95,16.3,7.6,0.0,23,1,2017
2017-01-24,34.986111111111114,144.59722222222223,35.71527777777778,14.05,18.1,10.0,0.0,24,1,2017
2017-01-25,58.861111111111114,75.95833333333333,56.395833333333336,15.899999999999999,18.7,13.1,0.0,25,1,2017
2017-01-26,61.80555555555556,89.54166666666667,74.3125,13.05,16.0,10.1,21.8,26,1,2017
2017-01-27,41.96527777777778,53.076388888888886,75.27777777777777,9.65,13.4,5.9,9.6,27,1,2017
2017-01-28,56.138888888888886,71.24305555555556,68.46527777777777,7.55,9.6,5.5,1.5,28,1,2017
2017-01-29,34.50694444444444,162.25,59.90972222222222,7.5,11.3,3.7,0.0,29,1,2017
2017-01-30,41.1875,138.88888888888889,60.270833333333336,9.15,13.1,5.2,0.0,30,1,2017
